Genome	original_bin	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references.genome_id.species_name.radius.ANI.AF.	msa_percent	translation_table	red_value	warnings	completeness	contamination	length	N50	centrality	ERR11604928	ERR11604929	ERR11604930	ERR11604931	ERR11604932	ERR11604933	ERR11604934	ERR11604935	ERR11604936	ERR11604937	ERR11604938	ERR11604939	ERR11604940	ERR11604941	ERR11604942	ERR11604943	ERR11604944	ERR11604945	ERR11604946	ERR11604947	ERR11604948	ERR11604949	ERR11604950	ERR11604951	ERR11604952	ERR11604953	ERR7738143	ERR7738158	ERR7738166	ERR7738182	ERR7738185	ERR7738196	ERR7738215	ERR7738229	ERR7738234	ERR7738253	ERR7738267	ERR7738276	ERR7738277	ERR7738353	ERR7738433	ERR7738514	ERR7738515	ERR7738537	ERR7738545	ERR7738546	ERR7738547	ERR7738549	ERR7738553	ERR7738558	ERR7738562	ERR7738578	ERR7738580	ERR7738594	ERR7738597	ERR7738604	ERR7738608	ERR7738611	ERR7738612	ERR7738616	ERR7738620	ERR7738622	ERR7738624	ERR7738629	ERR7738630	ERR7738665	ERR7738937	ERR7738938	ERR7745402	ERR7745596	ERR7745787	ERR7745819	ERR7745831	ERR7745836	ERR7746398	ERR7746440	ERR7747782	SRR1761676	SRR1761677	SRR1761678	SRR1761679	SRR1761680	SRR1761681	SRR1761682	SRR1761683	SRR1761684	SRR1761685	SRR1761686	SRR1761687	SRR1761688	SRR1761689	SRR1761690	SRR1761691	SRR1761692	SRR1761693	SRR1761694	SRR1761695	SRR1761696	SRR1761697	SRR1761698	SRR1761699	SRR1761700	SRR1761701	SRR1761702	SRR1761703	SRR1761704	SRR1761705	SRR1761706	SRR1761707	SRR1761708	SRR1761709	SRR1761710	SRR1761711	SRR1761712	SRR1761713	SRR1761714	SRR1761715	SRR1761716	SRR1761717	SRR1761718	SRR1761719	SRR1761720	SRR1761721	SRR17643452	SRR17643456	SRR17643458	SRR17643459	SRR17643460	SRR17643462	SRR17643466	SRR17643467	SRR17643474	SRR17643478	SRR17643479	SRR17643482	SRR17643504	SRR17643506	SRR17643507	SRR17643508	SRR17643518	SRR17643520	SRR17643521	SRR17643523	SRR17643531	SRR17643652	SRR17643657	SRR17643662	SRR17643790	SRR17643792	SRR17643794	SRR17643804	SRR17643809	SRR17643913	SRR17643916	SRR17643919	SRR17643922	SRR17643924	SRR17643927	SRR17643933	SRR17643938	SRR17643958	SRR17643968	SRR17643989	SRR17644085	SRR8732217	SRR8732218	SRR8732219	SRR8732220	SRR8732221	SRR8732222	SRR8732223	SRR8732224	SRR8732225	SRR8732226	SRR8732227	SRR8732228	SRR8732229	SRR8732230	SRR8732231
MGYG000000087	ERR7738143_bin.57	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900551985	GCA_900551985.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900551985	97.68	0.707	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	79.26	0.9	3032959	23058	0	0.0369049643517706	0	0	0.0395904361336159	0	0	0	0.0613053096917228	0	0	0.0792003283656959	0	0	0.0360928224395908	0	0	0	0.0508454244108835	0	0	0	0	0	0	0	0.0697212382923569	0.0295154577821714	0	0	0.0683684165784601	0	0.0387367919003026	0.0238103515242361	0.0647040942554908	NA	0	0.20232743422977	0	0.0522002814118108	0.0365419388694612	NA	0	0	0.011378545419957	0.0376094001300726	0	0	0	0.0348361084160442	0.0376078754918346	0	0	0.0214725465161396	0.0248751565341825	0	0.0127194042990579	0.0160936583099072	0.0151447258113376	0.00691561725922219	0.0278286604821756	0	0.0262529958926218	0	0.050327007674395	0	NA	0	0.0389785058367903	0.0185741757430651	0	0.01690666018012	0	0.0820413191699206	0.043545309946523	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089804723911015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0559557391554194	0	0	0	0.0270415634228474	0	0	0	0	0	0	0	0.0598400390865383	0	0	0	0	0	0	0	0.034485772690229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001390	SRR17643456_bin.7	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D	GCF_023347255.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D	97.0	0.833	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	99.47	0.43	2722793	247140	0.97768475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00702166479247674	0.025705575529238	0	0	0.0331682820893435	0	0	0	0	0	0	0	0	0	0.00569441828147087	0	0	0.0062535690093212	0	NA	0	0	0.0333092786692247	0.003751379819127	0	NA	0	0.00524288934159072	0.00476855004700309	0.00356661806001346	0	0	0	0	0	0.0207042967794886	0	0.00852439461021644	0.0061676414057146	0.0155591869438203	0	0.00532841407920132	0	0	0	0	0.00565587122361529	0.00473303213695866	0.0110112926630637	0	NA	0.0195375775139017	0	0	0	0	0	0	0	0	0	NA	0	0	0.0323782428433262	0.0687205739300295	0.0168770916881192	0	0.0408591476626356	0.125463712008689	0	0.0865414441207099	0	0.0363317056425021	0.0959413616345769	0	0	0	0	0.0275518118055696	0.0592064397155563	0.020651265747906	0	0	0	0	0	0	0	0.0149292903718492	0	0	0	0.0490570817777727	0	0	0.015900383243057	0	0	0	0	0	0	0	0.0178314308385111	0	0	0	0.0401658239807393	0.194612302888314	0	0	0.0701625146452827	0.0105369584716002	0.00740604804878625	0	0.0199265903705651	0.0058306569239248	0	0.0284806406688024	0.111905278909109	0.131047534585972	0.015825617697125	0	0.024443483812518	0.00767518828520695	0.00823950430276757	0.0165359917740818	0	0	0.0209863731612426	0.00583117093492108	0	0	0.00893352474391909	0.012440344079	0	0	0.0219193579517797	0.00568239298649606	0.0290829092353791	0	0.0225447939880711	0.0186730234805324	0.0133646756133017	0.0080346267059088	0	0	0.030215232045233	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001432	SRR17643474_bin.39	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	GCF_002834235.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	97.72	0.886	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	99.98	0.5	2039812	330978	0.97567113559322	0	0	0	0	0	0	0	0	0	0.0390601988238993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00459576960742961	0.020201772413544	0.00653125198789711	0	0	0	NA	0	0	0	0	0	NA	0.00895951998007258	0	0	0	0	0.0155092524972848	0	0	0	0	0.00919810542304606	0	0	0	0	0	0	0	0	0.0261650757128526	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0.00366084133027127	NA	0	0.0889680278065588	0.00636572393509191	0.0143998677220689	0	0	0.11946157243126	0	0	0.0907859684401061	0	0.00879272441216376	0.0740837514753306	0.0340468368881512	0.0305962405747557	0.322614901437632	0.151316319382626	0.0270188772226837	0	0.17290661404906	0.0882701560207485	0.0883195236150185	0	0.033333322701505	0	0	0	0	0	0	0	0	0	0.0228110236305216	0.0185552894885704	0	0	0	0	0	0	0	0.0292864715023225	0	0	0	0.00437499123168037	0.047019208085875	0	0	0.0415528435682464	0.0728236190433466	0.0133888381088025	0.0383239774476665	0.0713795472460104	0.04806257639704	0	0	0	0	0.0213573328126954	0	0	0	0	0.0612498871995322	0.0590575986041264	0.0365312972193056	0	0	0.031245189380231	0.0321206899588851	0	0.0330002685373717	0.00539705741982161	0	0	0	0.0805204828268347	0.0383861996663066	0	0.0217547902757539	0.0211695411860681	0.0224152504146009	0.0111542255707009	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001463	SRR17643508_bin.26	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	GCF_003324185.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	95.65	0.835	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	97.07	4.28	2774193	52643	0.9565984375	0.042963907051151	0	0	0	0	0.0233942822821541	0	0.0387546570088075	0	0	0.0525932039060978	0.0277998062326529	0.0364615747749943	0.0219211953988546	0	0	0	0.0350021580061418	0.0277495495266883	0.0380677543325384	0.0351054387294164	0	0	0	0	0.0347167106016782	0.00674662258014156	0.00728598573156525	0	0.00896217344868559	0.0368986930421465	0.00695911550054179	0.022156494568577	0	NA	0.00398656314359567	0.00736754759454872	0	0.00709320288596277	0.00365446938185636	NA	0	0	0.00932874686891872	0	0	0.0128746302755473	0.00971041261927594	0	0	0	0.0140687382929897	0.00716422936524118	0.0141260449415812	0	0.00651342352924907	0	0	0	0.00489410929359477	0.0137270406019218	0.0164859413527088	0.00488076053688804	0.0271940064235037	0.00563645428500523	NA	0.0107612095387242	0	0	0.00727159212978565	0	0	0	0.00523001035356175	0.0166357557510409	0	NA	0	0	0.0381826300464986	0.0511153777015655	0	0	0.0891312959189299	0	0	0.0272384018411752	0	0	0	0	0.100015819055964	0	0	0	0.023806773542957	0	0	0	0.0533175261214535	0.0133304412894179	0	0	0	0.0413825241985472	0	0	0.0413517174893162	0.0891010068694503	0	0	0	0.0712777211620806	0	0	0	0	0	0	0	0	0	0	0.0397285821817905	0	0	0.0408240478318365	0	0.0142718990214586	0.0189861233025117	0	0	0.0294613228149936	0	0	0	0	0.0255691091704267	0.0528699949608963	0.00572977731491952	0	0.00413048107167911	0.0120612772156424	0.0257389275835838	0.0747721728905884	0	0.00622901546785491	0	0	0	0	0.00840783071501513	0	0.045803163942715	0	0.0467792574755888	0	0.0161338559571391	0.015912342186283	0.00851062993835608	0	0	0	0.019890031205593	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001420	SRR17643466_bin.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900557035	GCA_900557035.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900557035	96.3	0.646	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002224675.1, s__Prevotella copri_A, 95.0, 95.05, 0.87	N/A	N/A	N/A	N/A	70.99	0.08	2253190	11777	0.9428625	0.0465705472527069	0	0	0	0	0	0	0.0707894857856463	0	0.0276398234857738	0.0947946431510761	0.0339051511111623	0.0314842922483038	0.0348619043916075	0	0	0	0.0590677057611022	0	0	0	0	0	0	0	0.0601197219129065	0	0	0	0.0780589248425255	0	0.0409099796864665	0.0226737252065915	0.105365335547656	NA	0.00364288319396988	0	0	0.0711207463525514	0.0453674699156109	NA	0	0	0.011094688456786	0.04584262403195	0	0	0	0.0520033840718003	0.0515292088143559	0	0	0.0272453460675179	0.0272180311643269	0	0.0138664739823624	0	0.0173681709143467	0.00782814737649618	0.0298368502190379	0	0.0281245267615912	0.0047414956960783	0	0.00601503671186959	NA	0	0.0493171579501974	0.0212052223113341	0	0.0231453891746712	0.0291774539831798	0.111315464564477	0.0607976482419908	0	0.00909396412810789	NA	0	0	0.00792199595282639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108744815287295	0	0.0115583072784768	0	0	0	0	0	0	0.0261535943649515	0	0	0	0	0	0	0	0	0	0	0	0.0222094018540928	0	0	0	0	0	0.0271832722919354	0	0	0	0	0	0	0	0.01352915365768	0.0328152955634067	0.082132968330949	0	0	0	0.0427767762464981	0	0	0.0124285190020701	0	0	0	0	0.0928063301085894	0	0	0	0	0	0	0	0.0521067130896296	0.00937001061210798	0.00443734598298361	0	0.0260319104433019	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001309	SRR1761707_bin.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900551275	GCF_019127135.1	95.0063	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900551275	96.11	0.825	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	62.74	2.19	2293348	11447	0	0	0	0	0.045014070081458	0	0.0553608959406134	0	0.033366974338254	0	0	0	0.0373171994770914	0	0.113236133842249	0	0	0	0.0273618135526696	0	0	0	0	0.0777321442463403	0	0	0.0593534302923037	0	0.0152975322124069	0.0481936292117665	0.03211096038707	0	0.0697914706650314	0.0322381310735854	0.0450761819849594	NA	0	0.0503753432999394	0	0.0745028293033038	0.0490516188184733	NA	0	0	0.012185859484258	0.0602295693318935	0	0	0	0	0.0419782759354228	0	0	0.067644799590088	0.0260878339442335	0	0.0172317261544341	0	0.00991884040803536	0	0.0420362810182173	0	0.0370861785104716	0	0.11116738362235	0.0149388231322849	NA	0	0.0299031568581337	0.0185685919267779	0	0.0375962446715764	0.0480351208661222	0.039228118956665	0.0428683157219969	0.067324607109416	0.0307481892063153	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0341860583536145	0	0	0.0353587680701703	0	0	0	0	0	0	0	0.0456573443460944	0.0141480570063839	0.101126880520189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198408044900446	0	0	0	0	0	0	0.0282136820437857	0	0	0	0	0.0529032714089746	0	0	0	0	0	0	0	0.0310229858567848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000000017	ERR11604933_bin.16	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Succinivibrionaceae;g__WG-1;s__WG-1 sp900539665	GCA_900539665.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Succinivibrionaceae;g__WG-1;s__WG-1 sp900539665	98.95	0.878	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	97.24	0	2608901	26383	0.987695947368421	0.0217676433330898	0	0.0140566347491774	0.187906181494589	0	0.117796234479601	0	0	0	0	0	0	0.126619136593889	0	0.0739483682144775	0.0336344866226262	0	0.0674786108230481	0	0.26231295614551	0	0.0686952481703149	0.0784730568109337	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0.205573966726869	0	0	0	0.0118788640762481	0	0	0	0	0	0.0143686313070743	0	0	0	0	0	0	NA	0	0	0	0	0.189491483700509	0	0.0663135595457683	0.0654518518557542	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241354068892691	0	0	0	0	0	0	0	0	0.0617054783931092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011988982096646	0	0.0615877122835178	0	0	0.118965314552779	0	NA	0	0	0	0.0140542378189346
MGYG000000551	ERR7738594_bin.47	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D peruense	GCF_016117655.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D peruense	98.6	0.973	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	99.88	0.84	2340156	159361	0.988285666666667	0	0	0	0	0.0551559394205378	0	0.537991636304773	0	0.105053464300568	0.158991495275766	0	0	0	0	0	0	0	0	0.0354051201594428	0	0	0.0109679422971189	0	0	0	0	0.0198617918375699	0	0	0	0	0	0.00453629811983225	0	NA	0.0231053336141114	0	0	0	0	NA	0	0	0.00665929180234352	0	0	0	0	0	0	0	0	0	0.0364061949300507	0	0.0218396536484423	0.0262698801367914	0.0125970376432039	0	0	0	0.0331543099062139	0.00552702056072906	0	0.0165006840305484	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0943901617020301	0.0946421178009145	0	0	0	0	0	0.0524243745007432	0	0	0	0.0124478196626956	0.0332428619486262	0	0.0256719759605689	0.0809143417281718	0	0.0309468538473354	0	0	0	0.491734119121699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227625325673135	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001379	SRR1761721_bin.20	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900772565	GCA_900772565.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900772565	99.89	0.94	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	90.74	2.09	2432503	21183	0	0.0680673587748918	0.0309478358559345	0.0187985755627046	0.023893155187493	0	0.0323675656775124	0.0247402966433442	0.0506022637501122	0	0.029805176334694	0.0580339847642722	0.0344119530743248	0.0591697493437818	0.0349904690785477	0.0190724535041743	0.00612235339599548	0.0229150523308413	0.0522260604940291	0.0444594578624491	0.0618568523808614	0.0486299708477062	0	0.0274826162264226	0	0.0264856213971127	0.0465045534685874	0.00914985131017326	0.00857132779111735	0.00553293277226214	0.0125872055698905	0.0553962896052526	0.0123936464069237	0.0242437603899162	0	NA	0.00545820393873788	0.0109263579274081	0	0.00412510702318215	0	NA	0	0	0.0103764386547618	0	0	0	0.00898961485495434	0	0	0	0.00870973530552911	0	0.0141434018043403	0	0.00779008605957552	0.0136137564650642	0	0	0.00707579837761005	0	0.0169873556537345	0.00600506770020634	0.0364021833790576	0.00726672830106059	NA	0	0	0	0	0	0	0	0	0.0186905722767342	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0.0316890233367202	0	0	0	0	0	0	0	0	0	0.204843265184376	0.0205927419700667	0.0141046147949526	0	0	0.0382064745471877	0	0	0	0.0448222810082662	0	0	0	0.100118881426426	0	0	0	0.0324676376293925	0.0113142375085616	0	0.0178452305462105	0	0	0.151672821353498	0	0	0	0	0	0	0.0207066892591446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00423734634563697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001476	SRR17643523_bin.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355	GCA_000433355.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355	97.94	0.861	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	98.67	0.62	3565407	95859	0.977228644444444	0.0329134952473715	0	0.0435550233345969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0377440306699278	0	0	0.0363677608661767	0	0	0	0	0.0280547156116474	0	0.0377536070013444	0.00483914957302575	0	0.00639150216680418	0.00676247056590996	0	NA	0.00812060130494689	0	0	0	0	NA	0	0	0.0316625097527937	0	0	0	0	0.0120513605773191	0.0086526884796607	0	0	0.0193297493995235	0.0266996892526131	0	0.0432997974866349	0	0.0770026073123612	0.0722690609125002	0.0339579049549376	0	0.0164045706700684	0.0169491153000944	0	0.0091259064003678	NA	0	0	0.0598360748147619	0	0.01523789970115	0.0449689548565791	0	0	0	0.0397441767033168	NA	0	0	0	0.0112162634646653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012957387404236	0.0898952732412182	0.0125686573275686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143710817636518	0.0177728208521312	0	0	0	0	0.00617496461965496	0	0	0	0	0	0	0	0	0	0	0	0	0.0256568203598671	0	0	0	0.043852857364122	0	0	0	0	0.0189472084110945	0	0	0.0225521675450795	0	0	0	0	0	0	0	0	0	0.0177793427853821	0.0154010462401018	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000000049	ERR11604944_bin.10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900544825	GCA_900544825.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900544825	95.44	0.833	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	64.26	1.24	1833042	6829	0	0.0623753130074468	0	0	0.0587661365775833	0.019575863132462	0.0343719593517237	0	0.103685907868602	0.0296154748220642	0.0356812319867886	0.119029523534891	0.0450209806468936	0.0577780530548516	0.0561643846286014	0	0	0.0491766962485779	0.0867557092627871	0.0252976544055414	0	0.0658577749947276	0	0.0611775029663694	0	0.0293355496429026	0.157794489186888	0	0	0	0.0702983980866427	0	0.0415063326431236	0.0227052904368669	0.0672727993021157	NA	0.00374180363726599	0	0	0.0493807173530454	0.0344475304672576	NA	0	0	0	0.0366585866431291	0	0	0	0.0337707657896359	0.0390488084341634	0	0	0.0206134016727491	0.0282544448386914	0	0.0142111947923786	0	0.0160504240370822	0.00735469771013816	0.0318506957763903	0	0.0298003693286748	0	0	0.00698973332412493	NA	0	0.0369462031815235	0.0215116435536799	0	0	0.0327240907996245	0.0808239791867762	0.0428315142799617	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0803469733710561	0	0.0103391596119368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217125855749543	0.0540329750320672	0	0	0	0.0266281310912127	0	0	0	0	0	0	0	0.0587535767657835	0	0	0	0	0	0	0	0.0359980030330293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001461	SRR17643507_bin.7	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.82	0.891	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	99.41	0.23	2555229	67323	0.973953363636364	0	0	0.00618620950934647	0.0160987575005829	0	0.0347072221929694	0	0	0.00896725902525638	0.0151424203584012	0	0.00912713694194534	0	0.00615359174994447	0	0	0.00683367962514857	0	0.00923957830333257	0.0339022925207427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.0147017171036099	0	0	NA	0.00927830744957905	0	0	0	0	0.0466836099122788	0.00634808490311564	0	0	0	0.00649040635650252	0	0.00440821141645316	0	0	0	0	0	0	0.0391900006782718	0	0	0.00814094369498586	0	NA	0.0205972924328192	0	0	0	0	0	0	0	0	0	NA	0	0.0298579911350404	0	0.018624945869939	0.0400409530901451	0	0.0111531728638635	0	0	0	0	0	0.0143569516341017	0.00804151551433808	0	0.0178885580016183	0	0.0217941731523229	0	0	0	0.00993223979276063	0	0	0	0	0	0	0	0	0.0119111847105389	0	0	0	0	0	0	0	0.0192541284745525	0	0	0	0	0	0	0	0.0200581646440283	0	0.0327664763997186	0.00611577425466074	0.108690982226527	0.0273969436205287	0.0184037476085714	0	0	0.00890302649251438	0	0.0722532841358084	0.00611008610128988	0	0.0686501648096371	0.0118211569236198	0	0.00879723469014948	0.00675290403465679	0.0143326725218136	0.035630450771886	0.0324661206929744	0.0342995526860348	0.00361594733672019	0	0	0	0.0347278768833869	0	0	0.0141582322777321	0.0737658135833687	0.0184144701648795	0	0.006497698694168	0.120415413119242	0	0.00788661353132712	0	0.0744498811711013	0.0266211608839835	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001598	SRR8732230_bin.2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__CAILAF01;s__	N/A	N/A	N/A	N/A	N/A	GCA_903870685.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__CAILAF01;s__CAILAF01 sp903870685	84.81	0.66	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__CAILAF01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_903904335.1, s__CAILAF01 sp903904335, 95.0, 80.2, 0.542; GCA_903830285.1, s__CAILAF01 sp903830285, 95.0, 79.04, 0.475; GCA_903832075.1, s__CAILAF01 sp903832075, 95.0, 79.04, 0.39; GCA_903841915.1, s__CAILAF01 sp903841915, 95.0, 78.76, 0.459; GCA_903881425.1, s__CAILAF01 sp903881425, 95.0, 78.22, 0.363; GCA_903884185.1, s__CAILAF01 sp903884185, 95.0, 76.4, 0.158	65.36	11	0.98329	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	85.86	0.19	3041467	32990	0.9968805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368059502196816	0	0.845960339601795	0.257531568397522	0.0270239342792913	0	0	0	0	NA	1	0.209095833923788	0.410457993728191	0.789179114309507
