"","Genome","original_bin","domain","phylum","class","order","family","genus","species","fastani_reference","fastani_reference_radius","fastani_taxonomy","fastani_ani","fastani_af","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references.genome_id.species_name.radius.ANI.AF.","msa_percent","translation_table","red_value","warnings","completeness","contamination","length","N50","centrality","ERR11604928","ERR11604929","ERR11604930","ERR11604931","ERR11604932","ERR11604933","ERR11604934","ERR11604935","ERR11604936","ERR11604937","ERR11604938","ERR11604939","ERR11604940","ERR11604941","ERR11604942","ERR11604943","ERR11604944","ERR11604945","ERR11604946","ERR11604947","ERR11604948","ERR11604949","ERR11604950","ERR11604951","ERR11604952","ERR11604953","ERR7738143","ERR7738158","ERR7738166","ERR7738182","ERR7738185","ERR7738196","ERR7738215","ERR7738229","ERR7738234","ERR7738253","ERR7738267","ERR7738276","ERR7738277","ERR7738353","ERR7738433","ERR7738514","ERR7738515","ERR7738537","ERR7738545","ERR7738546","ERR7738547","ERR7738549","ERR7738553","ERR7738558","ERR7738562","ERR7738578","ERR7738580","ERR7738594","ERR7738597","ERR7738604","ERR7738608","ERR7738611","ERR7738612","ERR7738616","ERR7738620","ERR7738622","ERR7738624","ERR7738629","ERR7738630","ERR7738665","ERR7738937","ERR7738938","ERR7745402","ERR7745596","ERR7745787","ERR7745819","ERR7745831","ERR7745836","ERR7746398","ERR7746440","ERR7747782","SRR1761676","SRR1761677","SRR1761678","SRR1761679","SRR1761680","SRR1761681","SRR1761682","SRR1761683","SRR1761684","SRR1761685","SRR1761686","SRR1761687","SRR1761688","SRR1761689","SRR1761690","SRR1761691","SRR1761692","SRR1761693","SRR1761694","SRR1761695","SRR1761696","SRR1761697","SRR1761698","SRR1761699","SRR1761700","SRR1761701","SRR1761702","SRR1761703","SRR1761704","SRR1761705","SRR1761706","SRR1761707","SRR1761708","SRR1761709","SRR1761710","SRR1761711","SRR1761712","SRR1761713","SRR1761714","SRR1761715","SRR1761716","SRR1761717","SRR1761718","SRR1761719","SRR1761720","SRR1761721","SRR17643452","SRR17643456","SRR17643458","SRR17643459","SRR17643460","SRR17643462","SRR17643466","SRR17643467","SRR17643474","SRR17643478","SRR17643479","SRR17643482","SRR17643504","SRR17643506","SRR17643507","SRR17643508","SRR17643518","SRR17643520","SRR17643521","SRR17643523","SRR17643531","SRR17643652","SRR17643657","SRR17643662","SRR17643790","SRR17643792","SRR17643794","SRR17643804","SRR17643809","SRR17643913","SRR17643916","SRR17643919","SRR17643922","SRR17643924","SRR17643927","SRR17643933","SRR17643938","SRR17643958","SRR17643968","SRR17643989","SRR17644085","SRR8732217","SRR8732218","SRR8732219","SRR8732220","SRR8732221","SRR8732222","SRR8732223","SRR8732224","SRR8732225","SRR8732226","SRR8732227","SRR8732228","SRR8732229","SRR8732230","SRR8732231"
"118","MGYG000000524","ERR7738580_bin.34","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","Cryptobacteroides","Cryptobacteroides sp000434935","GCA_000434935.1","95.0","Cryptobacteroides sp000434935","96.92","0.811","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","96.06","1.77","2678784","74569","0.965869928571429","0","0","0","0","0","0","0","0","0.00255246101715256","0","0","0.00730221774997267","0","0","0","0","0","0","0","0","0","0","0.006867139358793","0","0","0","0.00180963054998491","0.000690528573011913","0","0.00396521967111093","0","0","0.00154610845070108","0.000626694242499544",NA,"0.00928412216786513","0.0015018124547685","0","0","0.00078690094421786",NA,"0","0","0.00480141055208695","0.000613353847511909","0","0","0","0.000515625494361479","0.00408466455122362","0","0","0.00672104002402912","0.00238546212025063","0","0.00683272465023272","0.00183987905168191","0.000271945482231372","0.000424335285532167","0.000636386536614064","0","0.00283418581586357","0.00644875119102805","0","0",NA,"0","0.000939652540153914","0.0118392622233965","0","0.00824781893288933","0.00479568693804919","0.000332307045498442","0","0.00689054315214504","0.00205081467414115","0.00440648640985228","0","0","0","0.000597422228482024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00246191603389168","0","0","0","0.000453010731710541","0.000441231981362354","0","0","0.00202278335956757","0","0","0.00148860257047266","0","0.000431862221479212","0","0.00163101748779756","0.000301565105810697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00124198705277723","0","0","0","0","0.00112733858455965","0","0.00213331254200845","0","0","0","0","0.00419497351746479","0.000608792722217097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","MGYG000001425","SRR17643467_bin.25","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Dorea_A","Dorea_A longicatena","GCA_025150085.1","95.0","Dorea_A longicatena","98.59","0.886","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","87.28","0.34","2507587","30131","0.978065214285714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000386005004196664","0.00662219212455284","0.00280903967108298","0.000977284243235963","0.00483097632873231","0.00071998581896291","0","0",NA,"0","0.000451893823501409","0.0115320748488705","0","0",NA,"0","0.000145125190093305","0.000428594204072804","7.16224887237786e-05","0.00119721013135814","0","0","7.70949338894734e-05","0.000346336431304535","0.00297074514839892","0","0.000143296330122463","0.000331297290750171","0.00147216057913056","0.000323773890976473","0.000800037053146986","0.00182204641221402","0.000415263651226295","0.000320786903666311","0.0138093086841569","0.000626270707749839","0.000677333868082341","0","0.00031344463973965",NA,"0.00224559882878717","0.000219860365652502","0.0013697657330606","0.000850004283303697","0.000116982906792751","0.000907735773624409","6.35893284422245e-05","9.16086705016934e-05","0.00169396832603176","0.000349034265324281","0.00124895886896654","0","0.00815331893437897","0.00294386107425027","0.0110620588244788","0","0","0.0163592326275309","0.0122728522249699","0","0.00529248887586408","0","0.00119390500891342","0","0","0.00496482716842665","0.00527725694724958","0","0","0.00214361941083787","0","0","0.00112562171267776","0","0.00049601004669562","0","0","0","0","0","0","0","0","0","0.000521274240118142","0","0","0.00030343314846712","0","0","0","0","0","0.00241504409052287","0.000767434421835626","0","0","0.0151474071740216","0","0.00183703521759472","0.0248822222908055","0","0.00318962873949376","0.0138761896266565","0.0146929984699051","0.00309549571919195","0.00373277725761119","0","0","0","0.012766921792305","0.00473862516680846","0.00417553453010875","0.00458199046041206","0.0177999884235366","0.0105888913760347","0.0242419593825082","0","0.0201219338419942","0.00478045229110662","0.0192110925886687","0.00076687586247244","0.00775737776956025","0.00969668051706307","0.0242184876722","0.00841568275823859","0","0","0.0414451454275678","0.0109657056073971","0","0.0106386225386666","0","0.0130827006498587","0.00838488184328202","0","0","0.041208591073797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","MGYG000001401","SRR17643458_bin.7","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii","GCF_000173975.1","95.0","Anaerobutyricum hallii","97.97","0.812","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","93.33","1","3057093","20331","0.977869769230769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00061161855794361","0.000342286929575557","0.000409524993048637","0.000388059181606547","0.000907972040827236","0.000451844567754203","0.000152585018145663","0",NA,"0.00011293688016694","0.000206716773202947","0.00605844210316689","0","8.83387059327188e-05",NA,"0.0014057838290787","0.000431359147383179","0.000283289907345305","0.000210089025724611","0.00206133534599245","0.00110676922214418","0.00618929424393848","0.000106866354260674","0.000121933562610228","0.00128582322835533","0.00322993903522912","4.02184344528988e-05","0.000542822534741149","0.00108935642960854","0.000344862362770614","0.00152419599236385","0.00138936859191177","0.000316496876593309","0.000333011866696182","0.0061820566617578","0.00128871855941559","0.000266829754716406","0.00033514417863171","0.000608104747689797",NA,"0.00108569277874295","0","0.000309666603944327","0.000653860926483867","5.65878917897171e-05","0.000200341704468206","7.29980370398417e-05","8.92571409929109e-05","0.000357296151889678","0.000213168501812044","0.000236810720093012","0","0.0061544109280152","0.0016865025012996","0.00466436546152244","0.0132693618449204","0","0.00867923940649101","0.00766438351761923","0","0.016565446852016","0","0.000790814119090203","0.0010143313316001","0.000603958032457815","0.00435789087929044","0.00744702278796383","0.00113174722394379","0.000981703525741775","0.000999364562555644","0","0.00196382362702458","0.00162548372777426","0","0.00165727481315264","0","0","0.00103589473711913","0.000643137757503209","0.000454671898758424","0","0","0","0.00203144055920243","0.00140663553237612","0.000465529797149929","0","0.00042728918826817","0.000998070438692503","0.000390052784525018","0.00102434528655238","0","0.000355699517956466","0.00151071426995225","0.000363358779618032","0","0","0.00655270710506008","0","0.0139673595246479","0.0116182650796623","0","0.00620152702032244","0.0116207432129454","0","0.00688223009360496","0.00886892772582791","0.00673284883700165","0","0.0116058771872098","0.0207315417392506","0.0138396807034695","0.00669871495052347","0.00313578196832397","0.00887230725154355","0.00333047690202831","0","0.00492184729682003","0.00377765377715882","0.00642134608042616","0.00942221245280218","0.000870602283952387","0.00205940825705455","0.0201944311593867","0.00767774026380266","0.00367106721323522","0","0.00159185335998551","0.0181187829907934","0.00480229795261978","0","0.00534743270974551","0.00898041835352562","0.00578952557138567","0.00262990859632632","0.0113352182101988","0","0.0101553238382013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","MGYG000001524","SRR17643919_bin.11","Bacteria","Bacillota_A","Clostridia","Oscillospirales","Acutalibacteraceae","CAG-177","CAG-177 sp003514385","GCA_003514385.1","95.0","CAG-177 sp003514385","96.26","0.89","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","97.87","0.46","2218094","98647","0.962336428571429","0.00840038600419916","0","0","0","0.00630184143225123","0","0","0","0","0","0","0","0","0","0.0045983281337989","0.00814923099184313","0.0156774426564677","0","0.00522593368315788","0","0","0","0","0.0121692926502194","0.011843623693569","0.00588005201985048","0.000259169918312503","0.000382068160726375","0","0","0","0","0","0",NA,"0.00161429355571308","0","0","0","0",NA,"0","0.000310673222202926","0.000481342354238152","0","0","0","0","0.00048169626972863","0","0","0","0.00044303212490229","0.00382899597378307","0","0.000646976893671477","0.000321798881036109","0.000906352513408723","0.00076364841141484","0.000258673936921619","0","0.00294880193051906","0","0","0.00270331176441766",NA,"0","0","0","0","0.00062568241445293","0","0","0","0","0.00138700228615128","0.00146113483623553","0","0","0","0","0","0","0","0","0","0","0","0.0019251544781969","0","0","0","0","0","0","0","0","0.0212476322850819","0.10344756121238","0","0","0","0","0","0","0.090547265538378","0.00249288894692715","0","0","0","0","0","0","0.0310824874980232","0.00578466375834967","0","0","0","0.00524657037697454","0","0.00242140970964311","0","0.0119058320165471","0","0","0","0","0","0.00255182198793378","0","0","0","0","0","0","0","0.013289731067865","0","0","0","0.00766862258760256","0.00183952154240628","0.00115269487843201","0","0","0","0.00099473412625608","0.00156297907680012","0.0104898988929895","0.000550862019983945","0","0","0","0","0.0206205665809568","0","0","0.00467141046045614","0","0","0.00325768963176154","0.00393544411343048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","MGYG000001520","SRR17643913_bin.8","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","GCF_900537995.1","95.0","Roseburia intestinalis","98.79","0.879","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","99.99","1.44","3727900","124596","0.9879505","0","0","0","0.00482064438627608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00397892934422041","0","0","0","0.00143963885487357","0.00077027610486416","0.00300236860195921","0","0",NA,"0","0","0.00264344416276877","0.000686699589559308","0",NA,"0.00592613549919417","0","0","0","0","0","0","0","0","0.00248973054381229","0","0.000460229467548301","0","0.00705848986060153","0","0.000365587231668882","0.000265596064919291","0.000228471678119611","0.000630056692900191","0.0103754321043132","0","0","0.000619474546142312","0",NA,"0.00335985659913752","0","0","0","0","0","0","0","0","0","0","0","0","0.00200826707253692","0.00213256957127805","0","0.00813618409857344","0","0.0207171844534666","0.00982235583235102","0","0.00549261992016936","0.00365393522558925","0","0","0.0106849015103968","0","0.0208041927624681","0","0.00616141359427261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00572850653730667","0","0","0","0.00322955985591168","0.00360327526394935","0","0.00253024936440376","0","0","0","0","0.00302876256986789","0","0","0","0","0","0","0","0","0","0.0901292887346217","0","0.00364396509907657","0.00614093544332499","0.0210750463418438","0","0.00672392754403012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","MGYG000001270","SRR1761700_bin.13","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus eutactus_A","GCF_001404675.1","95.0","Coprococcus eutactus_A","95.74","0.837","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","100","0.45","3051841","127085","0.960916625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000722384018092665","0.0010408628415381","0","0","0.000362394905519185","0",NA,"0.000136677521637804","0","0","0","0",NA,"0.00519502698118734","0.000150477122664907","0","0","0","0.000329156469758294","0.00573897662033133","0","0","0","0.0105471063337955","0.000167760614534338","0","0","0.000120062851355505","0","0.000182025788144515","0","0","0","0","0","0","0",NA,"0","0.000128530823595583","0.00291374817732651","0","0","0.000782096561700975","0","0","0.00757082313183309","0.000291366343566244","0.00179243802217589","0","0.0117672663454838","0.0119568492105974","0.0142451399655004","0","0","0","0","0","0","0","0.00541250633436663","0","0.00432722756217894","0","0","0","0","0","0","0","0","0","0.00243081418283263","0.0535465016427558","0","0","0","0","0","0.00195240761864363","0.0409727407642209","0","0.00364682498381364","0.00627546371565009","0","0","0","0","0","0.00585809899230663","0","0","0","0.00202269862828843","0.00192090790700782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00896253448944519","0.00340769089746532","0","0","0.00173870435687121","0","0","0","0.00804268250613722","0","0","0","0","0","0","0","0","0","0","0.00275725580912456","0.000814994656219262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","MGYG000000514","ERR7738580_bin.100","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Alloprevotella","Alloprevotella sp900541575","GCA_900541575.1","95.0","Alloprevotella sp900541575","98.07","0.867","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","89.8","1.11","2577469","67537","0.981829","0","0","0","0","0","0","0","0","0","0","0","0.00702866680949195","0","0","0","0","0","0","0","0","0","0.00294796496032","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0.0235408136623292","0","0","0","0.024028088980241","0","0","0","0","0.00060112138778008","0.0003132982545815","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0.00405780693105942","0.0357071512970532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00184922521981719","0","0.00882967833345093","0","0","0","0","0","0","0","0","0.00608335740782139","0","0","0","0","0","0","0.00103053065151578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","MGYG000000093","ERR7738143_bin.83","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp900552965","GCA_934256705.1","95.0","Prevotella sp900552965","99.04","0.901","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","97.79","0.39","3326349","39357","0.990912857142857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0344801397529051","0.00334046430678808","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0.00166687090676184","0","0","0","0","0","0","0","0","0","0","0","0","0.016443482223065","0.00689399760826274","0.0076418777598777","0","0","0","0.00695769412318018","0","0",NA,"0","0","0","0","0","0","0","0","0.00491528200213378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","MGYG000000416","ERR7738547_bin.68","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Butyrivibrio_A","Butyrivibrio_A crossotus","GCA_025148445.1","95.0","Butyrivibrio_A crossotus","98.11","0.945","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","99.98","0.12","2059511","146530","0.9838184375","0.000774384309648253","0","0.00152818925090822","0","0","0","0","0.00658437875618972","0","0.00158390669201948","0.00114036900943838","0.00701332113456849","0","0","0","0.00256252034600428","0","0","0","0","0","0","0","0","0","0.0033975865114299","0","0","0.000731694318479333","0","0","0","0.00821407479569337","9.36651854752564e-05",NA,"0.00245163602109353","0","0","0","0.000513010606897755",NA,"0.0187574635261484","0","0.000161415656422899","0.00013755813861399","0","0.00454598082514144","0","7.29079066539617e-05","0.0146520672053872","0","0","0.000182218593721072","7.09920456383642e-05","0","0","0.000132237913999739","0.00127818377106294","0.002762747881948","0","0","0","0","0.0018006799725921","7.23511499586519e-05",NA,"0","0.00350478575611416","0.000490796917238657","0","0.00036747149243343","0.000304610301524628","0","0.00414723332344213","0","0.000204687068413319","0","0","0","0","0","0","0","0","0","0","0","0","0.0360187270627422","0","0","0","0","0","0","0","0","0","0","0","0.0118415063497872","0.00669251192322706","0","0.0537727431395494","0.003338368752346","0.00864669772677075","0","0","0","0.00266403690999849","0","0.0343572004058511","0.00105401587924179","0.00103502469071142","0","0","0.000513587613428123","0","0","0.0191089890473237","0.00038178477525838","0","0.00783211336565174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0151251094290051","0.00238040605079267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00938789420958986","0","0","0","0","0","0"
"127","MGYG000001412","SRR17643462_bin.18","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii","GCA_025146565.1","95.0","Bacteroides eggerthii","98.78","0.777","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","100","1.29","4091905","127481","0.990325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0.00853611610905328","0","0","0","0","0.0128162524437994","0","0","0","0.0188000715634654","0","0","0","0.0125437285056549","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0337146010146338","0","0.0068240543334904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0263840568946653","0","0.00486367647424577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00408860413491329","0","0.0296201277664975","0","0.0169790674409439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","MGYG000000053","ERR11604944_bin.4","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","Cryptobacteroides","Cryptobacteroides sp934725575","GCA_934725575.1","95.0","Cryptobacteroides sp934725575","96.39","0.856","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","97.47","1.71","3682298","124356","0.9745355","0","0.0916066368888413","0","0","0.0247063653864121","0","0","0","0.0124987226367274","0.0203555591108281","0.0285437731636221","0.0209733881611882","0","0","0","0.0900844369828788","0.231353334056021","0","0.0350210492575478","0.00886187526693277","0","0.0112435142671862","0","0.00428772412523707","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01472497197361","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00315383609413916","0","0","0","0","0","0.0118062445031211","0","0","0","0","0","0","0","0.00280771180408355","0","0.00211298818842158","0","0.00802878732535066","0","0.0104089450875562","0.00364316850581811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
